Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Teneth,0,0,1,0,0,0,0
Igdara,0,0,0,0,1,1,0
Piscitello,0,0,0,0,0,1,0
O'Quavion,1,0,0,0,0,0,0
Nediya,1,0,0,0,0,0,0
Calvage,0,0,0,0,0,1,0
Ternithia,0,0,0,1,0,0,0
Ajlinda,0,0,0,0,0,1,0
Krystalgia,1,0,0,0,0,0,0
Miralky,1,0,0,0,0,0,0
Karazma,1,0,0,0,0,0,0
Ti'Quilla,0,0,0,1,0,0,0
Bumyoung,0,0,1,0,0,0,0
Kadayne,0,0,0,1,0,0,0
Jaripreeya,0,0,1,0,0,0,0
Andrice,1,0,0,0,0,0,0
Nitellis,1,0,0,0,0,0,0
Yosmelyn,0,0,0,0,1,0,0
Fui-Fung,1,0,0,0,0,0,0
Jehnnisa,1,0,0,0,0,0,0
C-Ray,0,0,0,1,0,0,0
Treijan,1,0,0,0,0,0,0
Aroc,1,0,0,0,0,0,0
Tia-Rashaan,1,0,0,0,0,0,0
Melo,1,0,0,0,0,0,0
Zia,1,0,0,1,0,1,0
Zin,1,0,1,0,0,0,0
Kamhiya,1,0,0,0,0,0,0
Thaddesha,0,0,0,1,0,0,0
Jhakeline,0,0,0,0,2,0,0
Malleshappa,0,0,1,0,0,0,0
Ghana,0,0,0,1,0,0,0
Aria-Michele,1,0,0,0,0,0,0
Dianelin,1,0,0,0,0,0,0
Wardi,1,0,0,0,0,0,0
Zakeavn,0,0,0,1,0,0,0
Yoniah,0,0,0,1,0,0,0
Josheesh,0,0,0,1,0,0,0
Bilguun,1,0,0,0,0,0,0
Maresmy,0,0,0,0,1,0,0
Zayia,1,0,0,0,0,0,0
Anjum,1,0,1,0,0,0,0
Phisamone,1,0,0,0,0,0,0
Mykeitric,0,0,0,0,0,0,1
Sphadia,1,0,0,0,0,0,0
Wildlife,1,0,0,0,0,0,0
Rariquez,0,0,0,1,0,0,0
Snardy,0,0,0,1,0,0,0
Naxolen,0,0,0,0,0,0,1
Huvonn,1,0,0,0,0,0,0
Diadam,1,0,0,0,0,0,0
Auguste,1,0,0,0,0,0,0
Diangello,1,0,0,0,0,0,0
Valeris,0,0,0,0,1,0,0
Zadakiss,1,0,0,0,0,0,0
Josliah,1,0,0,0,0,0,0
Richdell,1,0,0,0,0,0,0
Suthatsanalai,0,0,1,0,0,0,0
Ilgars,1,0,0,0,0,0,0
Infant,1,0,0,0,0,0,0
Charanjit,1,0,1,0,0,0,0
Kulwant,0,0,1,0,0,0,0
Chrismaine,0,0,0,1,0,0,0
Kenys,1,0,0,0,0,0,0
Tondaleau,1,0,0,0,0,0,0
Linyan,1,0,0,0,0,0,0
Deliot,1,0,0,0,0,0,0
Kaldrin,1,0,0,0,0,0,0
R'Kayla,0,0,0,1,0,0,0
Tittana,1,0,0,0,0,0,0
Shantajah,1,0,0,0,0,0,0
Keishawn,4,0,0,0,0,0,1
Chwee-M,1,0,0,0,0,0,0
Seyphus,1,0,0,0,0,0,0
Johnnal,0,0,0,1,0,0,0
Xuanyu,1,0,0,0,0,0,0
Y-Thanh,0,0,1,0,0,0,0
MacUlder,1,0,0,0,0,0,0
Oalyn,1,0,0,0,0,0,0
Assilem,1,0,0,0,0,0,0
Maedorn,0,0,0,1,0,0,0
Kewaw,1,0,0,0,0,0,0
Ngo Shan,0,0,1,0,0,0,0
Synicay,1,0,0,0,0,0,0
Benie,1,0,0,0,0,0,0
Nyeaira,1,0,0,0,0,0,0
Ca-Daysha,0,0,0,1,0,0,0
Devinne,1,0,0,0,0,0,0
A'Troy,0,0,0,1,0,0,0
Virlagio,1,0,0,0,0,0,0
Zyquabian,1,0,0,0,0,0,0
Darnerys,1,0,0,0,0,0,0
Danthony,1,0,0,0,0,0,0
Pohpavann,1,0,0,0,0,0,0
Sheriyth,1,0,0,0,0,0,0
Ithamar,1,0,0,0,1,0,0
Thonchan,1,0,0,0,0,0,0
Ariuubat,0,0,1,0,0,0,0
Campos,0,0,0,0,1,0,0
Celiber,1,0,0,0,0,0,0
Zemira,1,0,0,0,0,0,0
Nongkran,2,0,0,0,0,0,0
Ming Feng,0,0,1,0,0,0,0
Lligany,0,0,0,0,1,0,0
Leelyn,0,0,0,0,0,0,1
H'Chiem,1,0,0,0,0,0,0
Arunarekha,1,0,0,0,0,0,0
Vernes,1,0,0,0,0,0,0
Nakkatara,1,0,0,0,0,0,0
Yesnel,1,0,0,0,0,0,0
Soon-Soon,1,0,0,0,0,0,0
Makhni,1,0,0,0,0,0,0
Wooddaly,0,0,0,1,0,0,0
Kinneret,0,0,1,0,0,0,0
Byunggoo,1,0,0,0,0,0,0
Emix,1,0,0,0,0,0,0
Keibrea,1,0,0,0,0,0,0
Carlensia,0,0,0,1,0,0,0
Rick-Paul,0,0,0,1,0,0,0
Jianhui,1,0,0,0,0,0,0
Angelis,2,0,0,0,0,0,0
Yarnier,0,0,0,0,1,0,0
K'Haire,0,0,0,1,0,0,0
Jianhua,2,0,0,0,0,0,0
Andksander,0,0,0,0,0,0,1
Daylan,0,0,0,1,0,0,0
Melijah,1,0,0,0,0,0,0
Kashawn,1,0,0,2,0,0,1
Herena,1,0,0,0,0,0,0
Kerron,1,0,0,2,0,0,1
McCahl,0,0,0,0,0,1,0
Yorisleydi,1,0,0,0,0,0,0
Giang,5,0,0,0,0,0,0
Picardy,0,0,0,1,0,0,0
Panou,1,0,0,0,0,0,0
Jemon,1,0,0,0,0,0,0
Giani,1,0,0,0,0,0,0
Neizaliz,1,0,0,0,0,0,0
Ngoc-Phuc,0,0,1,0,0,0,0
Khabchanh,1,0,0,0,0,0,0
Deepsy,1,0,0,0,0,0,0
Kermeis,0,0,0,0,1,0,0
Yushmannie,1,0,0,0,0,0,0
Milyens,1,0,0,0,0,0,0
Nikijhia,0,0,0,1,0,0,0
Erlandie,1,0,0,0,0,0,0
Janerian,1,0,0,0,0,0,0
Ai-Thu,1,0,0,0,0,0,0
Iyovis,0,0,0,0,1,0,0
Breezjae,1,0,0,0,0,0,0
Hui-Kuan,1,0,0,0,0,0,0
Valyo,1,0,0,0,0,0,0
Nyrell,1,0,0,0,0,0,0
Yunler,0,0,0,0,1,0,0
Dionfae,0,0,0,0,0,0,1
Ziah,0,0,0,1,0,0,0
Yubaniel,0,0,0,0,1,0,0
Virgicio,0,0,0,0,1,0,0
Dadchanee,1,0,0,0,0,0,0
Ti-Jani,0,0,0,1,0,0,0
Elvy,1,0,0,0,0,0,0
Chawanwit,1,0,0,0,0,0,0
Alexa-Rai,1,0,0,0,0,0,0
Yifa,0,0,1,0,0,0,0
J'Niya,0,0,0,1,0,0,0
Eyipssy,0,0,0,0,1,0,0
Ticaln,0,0,0,1,0,0,0
Rauhani,1,0,0,0,0,0,0
Mibin,1,0,0,0,0,0,0
Marsalls,1,0,0,0,0,0,0
Chetechukwu,1,0,0,0,0,0,0
Jeri-Mikel,1,0,0,0,0,0,0
Yarielsi,1,0,0,0,0,0,0
Sukhjinder,0,0,0,0,0,0,1
Masothia,1,0,0,0,0,0,0
Jhosely,0,0,0,1,0,0,0
Harneet,0,0,1,0,0,0,0
Yalmiris,0,0,0,0,1,0,0
Terelle,1,0,0,0,0,0,0
Gimel,1,0,0,0,0,0,0
Soheang,0,0,1,0,0,0,0
Tory,6,0,0,0,0,3,2
Rolaire,0,0,0,1,0,0,0
Cordoria,1,0,0,0,0,0,0
Maicel,0,0,0,0,1,0,0
Themis,0,0,0,0,1,0,0
Sarahblau,0,0,0,1,0,0,0
Nytocha,0,0,0,1,0,0,0
Tyriiq,1,0,0,0,0,0,0
Bushop,0,0,1,0,0,0,0
Utkarshkumar,0,0,1,0,0,0,0
Servilia,1,0,0,0,0,0,0
Diana-Truc,1,0,0,0,0,0,0
Ajunara,1,0,0,0,0,0,0
Saheav,1,0,0,0,0,0,0
Kat-I,1,0,0,0,0,0,0
Ebun,1,0,0,0,0,0,0
Juvisael,1,0,0,0,0,0,0
Slava,2,0,0,0,0,0,0
Ibonnet,1,0,0,0,0,0,0
Sianfang,1,0,0,0,0,0,0
Surailys,1,0,0,0,0,0,0
Tyquese,1,0,0,0,0,0,0
Gandhi,2,0,0,0,0,0,0
Kandrelynn,0,0,0,0,0,0,1
Havillum,1,0,0,0,0,0,0
Hardis,1,0,0,0,0,0,0
Thuyen,1,0,0,0,0,0,0
Morie,2,0,0,0,0,0,0
Eulin,0,0,0,1,0,0,0
Embry,1,0,0,0,0,0,0
Guofang,1,0,0,0,0,0,0
Marielidie,0,0,0,1,0,0,0
Walsli,0,0,0,0,0,1,0
Ngam,1,0,0,0,0,0,0
Anayalis,1,0,0,0,0,0,0
Tejeunte,1,0,0,0,0,0,0
Abbemlek,0,0,0,1,0,0,0
Zihahirah,1,0,0,0,0,0,0
Auxilio,1,0,0,0,0,0,0
Geirsa,1,0,0,0,0,0,0
Benlulu,1,0,0,0,0,0,0
Vasantharagam,1,0,0,0,0,0,0
Zille,0,0,2,0,0,0,0
Yashaswin,1,0,0,0,0,0,0
Hysklys,1,0,0,0,0,0,0
Biechka,0,0,0,1,0,0,0
Wasmy,0,0,0,1,0,0,0
Shirmaine,0,0,0,1,0,0,0
Abubakaer,1,0,0,0,0,0,0
Algerise,0,0,0,1,0,0,0
Gayahpersad,1,0,0,0,0,0,0
Korbyn,1,0,0,0,0,0,0
Midijet,0,0,0,0,0,1,0
Tiwa,0,0,0,1,0,0,0
Domicjan,0,0,0,0,0,1,0
H,6,0,0,0,0,0,1
Kortawlas,0,0,0,1,0,0,0
Jerrian,0,0,0,1,0,0,0
Yahriely,0,0,0,0,1,0,0
Phillitean,1,0,0,0,0,0,0
Sokroth,1,0,0,0,0,0,0
Sasda,1,0,0,0,0,0,0
Adeilo,0,0,0,1,0,0,0
Paszkal,1,0,0,0,0,0,0
Manyuri,0,0,0,0,1,0,0
Leeron,2,0,0,0,0,0,0
Darminez,0,0,0,1,0,0,0
Finito,0,0,0,1,0,0,0
Garayon,1,0,0,0,0,0,0
Isabelkis,1,0,0,0,0,0,0
Zenal-Abdine,1,0,0,0,0,0,0
Ekaila,1,0,0,0,0,0,0
Jahleeah,0,0,0,1,0,0,0
Villee,1,0,0,0,0,0,0
Arlande,0,0,0,0,0,0,1
Muldeson,1,0,0,0,0,0,0
Vendara,1,0,0,0,0,0,0
Bozile,1,0,0,0,0,0,0
Jamilay,0,0,0,0,1,0,0
Kareetah,0,0,0,1,0,0,0
Raehmojjzn,1,0,0,0,0,0,0
Elvicus,0,0,0,1,0,0,0
Yanells,1,0,0,0,0,0,0
Dorty,0,0,0,1,0,0,0
Jakayela,1,0,0,0,0,0,0
Tawfikul,1,0,0,0,0,0,0
Vanja,0,0,0,0,0,2,0
Jaretsy,0,0,0,0,1,0,0
Ilaff,0,0,0,0,0,0,1
Ah'Lanea,1,0,0,0,0,0,0
Yaniedys,1,0,0,0,0,0,0
Geolando,1,0,0,0,0,0,0
Premasis,1,0,0,0,0,0,0
Chanze,1,0,0,0,0,0,0
Arlyn,3,0,0,0,1,0,0
Chazierany,0,0,0,0,0,0,1
Hendicez,1,0,0,0,0,0,0
Piccy,0,0,0,1,0,0,0
Trevine,0,0,0,1,0,0,0
Talyn,1,0,0,0,0,0,0
Raguistou,1,0,0,0,0,0,0
Dieuninord,1,0,0,0,0,0,0
Jiqvervbin,0,0,1,0,0,0,0
Tramaine,4,0,0,0,0,0,0
Ja'Wagia,1,0,0,0,0,0,0
Chunhui,1,0,0,0,0,0,0
Kashimer,1,0,0,0,0,0,0
Tat-Yana,1,0,0,0,0,0,0
Ronnyi,0,0,0,0,1,0,0
Kewanist,1,0,0,0,0,0,0
Sri,1,0,0,0,0,0,0
Natural,1,0,0,0,0,0,0
Candacias,0,0,0,1,0,0,0
Falacity,1,0,0,0,0,0,0
Yatzyreel,1,0,0,0,0,0,0
Colssy,1,0,0,0,0,0,0
Kalaiyshia,1,0,0,0,0,0,0
D'Zier,1,0,0,0,0,0,0
Manpreet,3,0,1,0,0,0,0
Nayrubia,1,0,0,0,0,0,0
Markievius,1,0,0,0,0,0,0
Taymir,1,0,0,0,0,0,0
Oslanir,1,0,0,0,0,0,0
Relany,0,0,0,0,0,0,1
Jah'Melah,1,0,0,0,0,0,0
Eliathe,1,0,0,0,0,0,0
Abdul-Ar-Rashid,1,0,0,0,0,0,0
Yailing,1,0,0,0,0,0,0
Tajheim,1,0,0,0,0,0,0
Supasdu,1,0,0,0,0,0,0
Ettinas,0,1,0,0,0,0,0
Cinbriana,1,0,0,0,0,0,0
Starley,1,0,0,0,0,0,0
Clantarius,0,0,0,0,0,1,0
Mygvell,1,0,0,0,0,0,0
Fredne,1,0,0,0,0,0,0
Tshering,1,0,0,0,0,0,0
Samen,1,0,0,0,0,0,0
Beneashia,1,0,0,0,0,0,0
Geissie,1,0,0,0,0,0,0
Samee,0,0,0,0,0,0,1
Nebi,0,0,0,0,0,1,0
Juanzing,1,0,0,0,0,0,0
Maberidid,1,0,0,0,0,0,0
Heysler,0,0,0,0,1,0,0
Shahzaadee,1,0,0,0,0,0,0
Broghan,1,0,0,0,0,0,0
Dancke,1,0,0,0,0,0,0
Legmis,1,0,0,0,0,0,0
Tjenieve,1,0,0,0,0,0,0
Kimyan,0,0,0,0,0,0,1
Douangpat,1,0,0,0,0,0,0
Jahn,0,0,0,0,1,0,0
De Castro Lopez,0,0,0,0,1,0,0
Jaha,0,0,0,1,0,0,0
Marquice,2,0,0,0,0,0,0
Jaszai,1,0,0,0,0,0,0
Ermin,2,0,0,0,0,0,0
Shadab,1,0,0,0,0,0,0
Hinaxiben,1,0,0,0,0,0,0
Shrtashia,1,0,0,0,0,0,0
Kharey,1,0,0,0,0,0,0
Fredi,1,0,0,0,1,0,0
Tiffera,1,0,0,0,0,0,0
Bun,1,0,0,0,0,0,0
Fermine,0,0,0,0,0,0,1
Fredr,0,0,0,0,0,0,1
Juraimy,0,0,0,0,1,0,0
Maydiuly,0,0,0,0,1,0,0
Gladsilvi,1,0,0,0,0,0,0
Chehivan,1,0,0,0,0,0,0
Adissa,0,0,0,1,0,0,0
Zan,1,0,0,0,0,0,0
Tai'Yana,1,0,0,0,0,0,0
Aex,0,0,0,1,0,0,0
Wailanie,0,0,0,0,1,0,0
Jhoska,1,0,0,0,0,0,0
Cardel,0,0,0,1,0,0,0
Milaides,1,0,0,0,0,0,0
Danisette,0,0,0,0,1,0,0
Latracianna,1,0,0,0,0,0,0
Ginori,1,0,0,0,0,0,0
Shafaqat,0,0,1,0,0,0,0
Lazavien,1,0,0,0,0,0,0
Yorjanis,0,0,0,0,1,0,0
Jhymier,0,0,0,1,0,0,0
Sangay,0,0,0,0,0,0,1
Reizwan,0,0,1,0,0,0,0
Madgina,0,0,0,1,0,0,0
Asmor,0,0,0,0,0,0,1
Sega,1,0,0,0,0,0,0
Tsaggaris,0,0,0,0,0,1,0
Nelsonley,0,0,0,1,0,0,0
Roned,0,0,0,0,0,0,1
Aldayenne,0,0,0,0,0,0,1
Siramid,0,0,0,0,0,0,1
Edwig,0,0,0,1,0,0,0
Saki,0,0,1,0,0,0,0
Godlene,0,0,0,1,0,0,0
Chongkang,0,0,1,0,0,0,0
Xiaozhen,1,0,0,0,0,0,0
Susayme,0,0,0,0,1,0,0
Tadeysha,1,0,0,0,0,0,0
Gelawdiyos,1,0,0,0,0,0,0
Jihane,0,0,0,0,0,0,1
Wisthdy,1,0,0,0,0,0,0
Jahreese,1,0,0,0,0,0,0
Jy'Kell,1,0,0,0,0,0,0
Ismayle,1,0,0,0,0,0,0
Yorday,1,0,0,0,0,0,0
Jamali,1,0,0,0,0,0,0
Maselene,0,0,0,1,0,0,0
Slhabitha,1,0,0,0,0,0,0
Laronne,1,0,0,0,0,0,0
Joellissa,1,0,0,0,0,0,0
Albaisa,0,0,0,0,1,0,0
Jahlege,1,0,0,0,0,0,0
Silver,0,0,0,0,0,0,1
Woodthierry,0,0,0,1,0,0,0
Dymarkus,1,0,0,0,0,0,0
Quamiecka,1,0,0,0,0,0,0
Banka,1,0,0,0,0,0,0
Soun,0,0,0,0,0,0,1
Jamarii,0,0,0,1,0,0,0
Jeremikia,1,0,0,0,0,0,0
Lamisso,0,0,0,1,0,0,0
L'Jai,0,0,0,1,0,0,0
Bhadrakai,0,0,0,0,0,0,1
Kumahri,1,0,0,0,0,0,0
Marisaday,1,0,0,0,0,0,0
Quashellda,1,0,0,0,0,0,0
Timyr,0,0,0,1,0,0,0
Radjwantir,0,0,0,0,0,0,1
Halainna,0,0,0,0,0,1,0
Meedlyne,0,0,0,1,0,0,0
Tevon,1,0,0,0,0,0,0
Yineilys,0,0,0,0,1,0,0
Curtney,0,0,0,1,0,0,0
Lherisson,2,0,0,1,0,0,0
Juliemay,1,0,0,0,0,0,0
Mahbubun,0,0,1,0,0,0,0
Il,1,0,0,0,0,0,0
In,4,0,0,0,0,0,0
Sucel,2,0,0,0,1,0,0
Enoma,1,0,0,0,0,0,0
Fritzgina,0,0,0,1,0,0,0
Yenelkys,0,0,0,0,1,0,0
Aletide,1,0,0,0,0,0,0
Bethmaida,0,0,0,1,0,0,0
Yarlenyis,0,0,0,0,1,0,0
Cesarota,1,0,0,0,0,0,0
Ingelina,1,0,0,0,0,0,0
Ping,9,0,5,0,0,1,0
Roselica,0,0,0,1,0,0,0
Buddy-Ann,1,0,0,0,0,0,0
Aundralee,0,0,0,0,0,0,1
Elmir,0,0,0,0,0,1,1
Clader,1,0,0,0,0,0,0
Rishash,1,0,0,0,0,0,0
Rayn,1,0,0,0,0,0,0
Willneka,0,0,0,0,0,0,1
Karnishovas,1,0,0,0,0,0,0
Dibas,1,0,0,0,0,0,0
Naxaliani,1,0,0,0,0,0,0
Abdalqader,1,0,0,0,0,0,0
Isaariah,1,0,0,0,0,0,0
Singeleton,1,0,0,0,0,0,0
Derico,2,0,0,0,0,0,0
Zulian,1,0,0,0,0,0,0
Lanares,0,0,0,1,0,0,0
Pashaion,1,0,0,0,0,0,0
Dionabel,1,0,0,0,0,0,0
Djiny,1,0,0,0,0,0,0
Brishaad,1,0,0,0,0,0,0
Ferdous,1,0,0,0,0,0,0
Many,0,0,1,0,0,0,0
Leiner,0,0,0,0,1,0,0
Dejurnae,0,0,0,1,0,0,0
Atiunna,0,0,0,1,0,0,0
Akamby,1,0,0,0,0,0,0
Ortega,1,0,0,0,0,0,0
Snya,0,0,0,1,0,0,0
Reshawn,1,0,0,0,0,0,0
Phanna,1,0,1,0,0,0,0
Adail,1,0,0,0,0,0,0
Mang,3,0,1,0,0,0,1
Hildete,0,0,0,0,1,0,0
Eunha,1,0,1,0,0,0,0
Deyan,1,0,0,0,0,1,0
Rubuta,0,0,0,1,0,0,0
Zuleike,0,0,0,0,1,0,0
Aleycciah,1,0,0,0,0,0,0
Wynn,1,0,0,0,0,0,0
Pin,0,0,1,0,0,0,0
Masdalere,0,0,0,0,1,0,0
Cheng-Tao,1,0,0,0,0,0,0
Ayleme,1,0,0,0,0,0,0
Agasto,1,0,0,0,0,0,0
Aruyblin,1,0,0,0,0,0,0
Mkiya,0,0,0,1,0,0,0
Khaho,1,0,0,0,0,0,0
Lutruyvien,1,0,0,0,0,0,0
Ruzin,1,0,0,0,0,0,0
Kohgzung,0,0,1,0,0,0,0
Christloryll,1,0,0,0,0,0,0
Hkreo,1,0,0,0,0,0,0
Khadees,0,0,0,0,0,0,1
Tanyeisha,0,0,0,1,0,0,0
Morkenson,1,0,0,0,0,0,0
Jolly,1,0,2,0,0,0,1
Lillshell,1,0,0,0,0,0,0
Kun,7,0,1,0,0,0,1
Deaubre,0,0,0,1,0,0,0
Kue,1,0,0,0,0,0,0
Kemuka,1,0,0,0,0,0,0
Jisetrese,0,0,0,0,0,0,1
Sully,1,0,0,0,0,0,0
Danish,1,0,1,0,0,0,0
Duanys,0,0,0,0,2,0,0
Serigue,0,0,0,1,0,0,0
Ashaiya,0,0,0,1,0,0,0
Garyn,1,0,0,0,0,0,0
Yitze,0,0,0,0,1,0,0
Onzie,1,0,0,0,0,0,0
Aziarah,1,0,0,0,0,0,0
Admet,0,0,0,0,1,0,0
Xluminada,1,0,0,0,0,0,0
Anselmis,0,0,0,0,1,0,0
Tohma,1,0,0,0,0,0,0
Oriel,1,0,0,0,0,0,0
Wenjie,0,0,1,0,0,0,0
Falin,0,0,0,0,0,1,0
Jutea,0,0,0,0,0,0,1
Riccy,1,0,0,0,0,0,0
D'Eriq,0,0,0,1,0,0,0
Azante,0,0,0,1,0,0,0
Yamaily,1,0,0,0,0,0,0
Geinys,1,0,0,0,0,0,0
Edis,0,0,0,0,1,0,0
Suyima,0,0,0,0,0,0,1
Glensel,1,0,0,0,0,0,0
Gopi,1,0,0,0,0,0,0
Maxwelle,1,0,0,0,0,0,0
J'Bria,1,0,0,0,0,0,0
Ke'Ajai,0,0,0,1,0,0,0
Keishaun,1,0,0,0,0,0,0
Deylane,0,0,0,0,1,0,0
Dahaiana,0,0,0,0,1,0,0
Haidong,1,0,0,0,0,0,0
Mirgetho,0,0,0,1,0,0,0
Qingzhi,1,0,0,0,0,0,0
Hnuen,1,0,0,0,0,0,0
Exzevian,1,0,0,0,0,0,0
Keynnecha,1,0,0,0,0,0,0
Shawaun,0,0,0,1,0,0,0
Dairy,2,0,0,0,0,0,0
Yazhong,1,0,0,0,0,0,0
Saxon,1,0,0,0,0,2,0
Jucoee,0,0,0,1,0,0,0
Luosen,1,0,0,0,0,0,0
Sitthyrong,0,0,1,0,0,0,0
Rajni,1,0,0,0,0,0,0
Yarysel,0,0,0,0,1,0,0
Mermarie,0,0,0,0,1,0,0
Kai-Ta,1,0,0,0,0,0,0
Biyuan,1,0,0,0,0,0,0
Ambriel,1,0,0,0,0,0,0
Theends,1,0,0,0,0,0,0
Sree,1,0,0,0,0,0,0
Osliany,1,0,0,0,0,0,0
Banarrous,1,0,0,0,0,0,0
Phuong-Tuong,0,0,1,0,0,0,0
Damanix,0,0,0,0,1,0,0
Talidra,1,0,0,0,0,0,0
Loegan,0,0,0,0,1,0,0
Unyque,1,0,0,0,0,0,0
Sahvante,1,0,0,0,0,0,0
Maylalyn,1,0,0,0,0,0,0
Dalian,2,0,0,0,1,0,0
Deontae,4,0,0,1,0,0,0
Sayun,1,0,0,0,0,0,0
Contesisha,1,0,0,0,0,0,0
Wilmoth,0,0,0,1,0,0,0
Juebrell,1,0,0,0,0,0,0
McXavya,0,0,0,0,0,0,1
Raffic,1,0,0,0,0,0,0
Silpchal,0,0,1,0,0,0,0
Kivanc,0,0,0,0,0,1,0
Xizheng,0,0,0,0,0,0,1
Occie,0,0,0,1,0,0,0
Amsal,1,0,0,0,0,0,0
Nezhatalsadat,1,0,0,0,0,0,0
Elbort,1,0,0,0,0,0,0
Allanetta,0,0,0,0,0,0,1
Latsmy,1,0,0,0,0,0,0
Justevia,1,0,0,0,0,0,0
Kashaun,0,0,0,1,0,0,0
Zyconia,1,0,0,0,0,0,0
Morales,2,0,0,0,0,0,0
Ariliuska,1,0,0,0,0,0,0
Antwaniese,1,0,0,0,0,0,0
Printis,0,0,0,1,0,0,0
Kmyah,0,0,0,1,0,0,0
McKenzie,21,1,0,1,0,10,2
Sheping,1,0,0,0,0,0,0
H'Thanh,1,0,0,0,0,0,0
Fanid,1,0,0,0,0,0,0
Whitle,1,0,0,0,0,0,0
Reyhan,1,0,0,0,0,1,0
Injor,0,0,0,1,0,0,0
Herlin,1,0,0,0,2,0,0
Johnan,1,0,0,0,0,0,0
Eternal,1,0,0,0,0,0,0
McLayne,0,0,0,0,0,1,0
Relise,0,0,0,1,0,0,0
Nergiuia,0,0,0,0,1,0,0
Yangxin,0,0,1,0,0,0,0
Rolder,0,0,0,1,0,0,0
Trentaevious,1,0,0,0,0,0,0
Gliud,1,0,0,0,0,0,0
Eprem,1,0,0,0,0,0,0
Lason,1,0,0,0,0,0,0
Charlima,1,0,0,0,0,0,0
Anis,2,0,0,1,0,0,1
Jaquandrea,1,0,0,0,0,0,0
Stace,0,0,0,0,0,1,0
Lajondra,1,0,0,0,0,0,0
Chuk Wun,0,0,1,0,0,0,0
Naysbeli,1,0,0,0,0,0,0
Valdenir,0,0,0,0,0,1,0
Guy-Ann,1,0,0,0,0,0,0
Tywaun,1,0,0,0,0,0,0
Offsy,0,0,0,1,0,0,0
Janyos,1,0,0,0,0,0,0
Koscia,1,0,0,0,0,0,0
Hiqmot,1,0,0,0,0,0,0
Kihlean,1,0,0,0,0,0,0
Kielria,0,0,0,0,0,0,1
Nhin,2,0,0,0,0,0,0
Mitrex,0,0,0,0,1,0,0
Yusleybis,2,0,0,0,0,0,0
Geottery,1,0,0,0,0,0,0
Ilysha,1,0,0,0,0,0,0
Missouha,0,0,0,1,0,0,0
Arvie,0,0,1,0,0,0,0
Emorys,1,0,0,0,0,0,0
Samnang,1,0,0,0,0,0,0
Adreonnis,1,0,0,0,0,0,0
Lianet,6,0,0,0,7,0,0
Seikthoo,0,0,1,0,0,0,0
Lakwaheisha,1,0,0,0,0,0,0
Luming,0,0,1,0,0,0,0
Abdelmonam,0,0,0,0,0,0,1
Yuekun,1,0,0,0,0,0,0
Kedresna,0,0,0,1,0,0,0
Nigme,0,0,0,0,1,0,0
Noor,7,0,2,0,0,0,1
Xxon,1,0,0,0,0,0,0
Wuguo,1,0,0,0,0,0,0
Khiasia,0,0,0,1,0,0,0
Alellandy,1,0,0,0,0,0,0
Freydy,1,0,0,0,0,0,0
Michec,1,0,0,0,0,0,0
Kyaire,1,0,0,0,0,0,0
Nolynn,0,0,0,0,0,1,0
Brejian,1,0,0,0,0,0,0
Lisheidy,1,0,0,0,0,0,0
Yarisfer,1,0,0,0,0,0,0
Ahshaud,0,0,0,1,0,0,0
Nyaysia,1,0,0,0,0,0,0
Dhrupati,1,0,0,0,0,0,0
Ni Chia,0,0,1,0,0,0,0
Krishma,1,0,0,0,0,0,0
Quabreshe,0,0,0,1,0,0,0
Laiby,1,0,0,0,0,0,0
Kopriah,1,0,0,0,0,0,0
Schibea,0,0,0,1,0,0,0
Veerachamy,1,0,0,0,0,0,0
Miluik,1,0,0,0,0,0,0
Agieb,0,0,0,1,0,0,0
Sebastiain,1,0,0,0,0,0,0
Yudai,1,0,0,0,0,0,0
Kohiladevi,1,0,0,0,0,0,0
Kaymon,0,0,0,1,0,0,0
Ankitsinh,1,0,0,0,0,0,0
Pojanarth,1,0,0,0,0,0,0
Dalhou,1,0,0,0,0,0,0
Nataejh,1,0,0,0,0,0,0
Vaih,0,0,1,0,0,0,0
Assalih,0,0,0,0,0,1,0
Oravorne,1,0,0,0,0,0,0
Avimilet,0,0,0,0,1,0,0
Noevia,1,0,0,0,1,0,0
Pilly,0,0,0,0,1,0,0
Raimerl,1,0,0,0,0,0,0
Lizines,1,0,0,0,0,0,0
Sharlincia,1,0,0,0,0,0,0
Janse,1,0,0,0,1,0,0
Thandreb,1,0,0,0,0,0,0
Nyran,0,0,0,1,0,0,0
Miriamgely,1,0,0,0,0,0,0
Cashiane,1,0,0,0,0,0,0
Adivn,1,0,0,0,0,0,0
Servi,1,0,0,0,0,0,0
Jingshi,1,0,0,0,0,0,0
Hennelie,0,0,0,0,0,1,0
Estefanys,1,0,0,0,0,0,0
Nikote,0,0,0,0,1,0,0
Anorce,0,0,0,1,0,0,0
Wen Jin,1,0,0,0,0,0,0
Neheme,0,0,0,1,0,0,0
Abungong,1,0,0,0,0,0,0
Jantaporn,1,0,0,0,0,0,0
Yixai,1,0,0,0,0,0,0
Abeyon,1,0,0,0,0,0,0
Cutbento,1,0,0,0,0,0,0
Raquay,1,0,0,0,0,0,0
Peseray,1,0,0,0,0,0,0
Kyung,5,0,5,0,0,0,1
Auli,0,0,0,0,0,1,0
